timestamp,job_id,tree_id,candidate_id,quality_score,occupancy,sharpness,contrast,brightness,raw_predicted_class,raw_confidence,prototype_distance,prototype_z,energy,energy_z,combined_unknownness,threshold,decision_margin,open_set_rejected,consensus_status,final_species
2026-08-07T12:20:01.593285,4d8cc6fb-4335-4c08-bcb7-ae135266b861,10,3,0.9614,0.956,5130.87,68.35,147.2,rubber,0.6193,0.6036,2.9672,-1.9071,2.2631,2.9672,-0.5624,3.5296,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:20:01.593285,4d8cc6fb-4335-4c08-bcb7-ae135266b861,10,2,0.956,0.947,4789.15,70.59,149.09,teak,0.8268,0.3077,1.0957,-2.3189,1.1672,1.0957,-0.5624,1.6582,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:20:01.593285,4d8cc6fb-4335-4c08-bcb7-ae135266b861,11,6,0.9349,0.8508,5205.43,66.69,116.53,rubber,0.7993,0.3641,1.4522,-1.8872,2.3159,1.4522,-0.5624,2.0146,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:20:01.593285,4d8cc6fb-4335-4c08-bcb7-ae135266b861,11,5,0.9146,0.806,6266.42,65.66,112.61,rubber,0.7311,0.4598,2.0574,-1.8509,2.4126,2.0574,-0.5624,2.6199,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:20:01.593285,4d8cc6fb-4335-4c08-bcb7-ae135266b861,11,3,0.902,0.7412,5503.29,68.42,133.78,teak,0.6874,0.4546,2.0251,-1.9563,2.132,2.0251,-0.5624,2.5875,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:20:01.593285,4d8cc6fb-4335-4c08-bcb7-ae135266b861,12,6,0.904,0.7512,4766.52,66.36,119.92,rubber,0.6465,0.595,2.9125,-1.6987,2.8173,2.9125,-0.5624,3.4749,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:20:01.593285,4d8cc6fb-4335-4c08-bcb7-ae135266b861,12,5,0.821,0.5184,5226.71,64.94,118.62,teak,0.738,0.3915,1.6256,-1.9532,2.1403,1.6256,-0.5624,2.188,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.344124,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,1,3,0.8891,0.8471,4955.67,59.91,176.04,rubber,0.9199,0.1145,-0.1265,-2.4937,0.7022,-0.1265,-0.5624,0.4359,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.344124,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,1,4,0.8607,0.7677,5192.96,61.69,176.8,rubber,0.9178,0.1101,-0.1538,-2.5008,0.6832,-0.1538,-0.5624,0.4086,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.344124,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,1,5,0.803,0.7249,3377.13,52.56,192.02,rubber,0.907,0.1363,0.0114,-2.4299,0.872,0.0114,-0.5624,0.5738,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.344124,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,2,4,0.8948,0.8437,5435.67,63.99,170.42,rubber,0.9207,0.1129,-0.136,-2.5147,0.6464,-0.136,-0.5624,0.4264,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.347193,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,2,5,0.8766,0.8066,5241.78,64.04,174.84,rubber,0.9327,0.0829,-0.3259,-2.6249,0.3532,-0.3259,-0.5624,0.2365,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.347193,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,2,6,0.8275,0.8326,3400.27,49.21,193.75,rubber,0.6153,0.5484,2.6181,-1.9245,2.2166,2.6181,-0.5624,3.1805,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.347193,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,4,6,0.8904,0.9173,4199.64,53.62,177.99,rubber,0.8816,0.2454,0.7018,-2.2629,1.3163,0.7018,-0.5624,1.2642,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.347193,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,4,5,0.8608,0.8295,4019.42,53.33,176.2,rubber,0.9488,0.0573,-0.4881,-2.7034,0.1442,-0.4881,-0.5624,0.0743,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.347193,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,4,3,0.8403,0.7315,2380.22,53.03,163.66,rubber,0.9505,0.0776,-0.3593,-2.7923,-0.0923,-0.3593,-0.5624,0.2031,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.347193,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,7,5,0.7749,0.4005,6490.09,66.77,114.5,teak,0.726,0.3698,1.4885,-1.9381,2.1805,1.4885,-0.5624,2.0509,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.347193,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,8,4,0.9698,0.9221,6251.21,67.96,129.97,rubber,0.8491,0.317,1.1543,-2.1124,1.7167,1.1543,-0.5624,1.7167,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.349201,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,8,3,0.968,0.9659,4865.29,68.05,144.55,rubber,0.8584,0.2789,0.9133,-2.1781,1.5419,0.9133,-0.5624,1.4757,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.349201,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,8,2,0.9541,0.9291,4341.19,69.56,145.39,rubber,0.8508,0.2822,0.9347,-2.1761,1.5472,0.9347,-0.5624,1.4971,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.349201,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,10,4,0.9735,0.9258,6479.01,68.59,127.98,rubber,0.7716,0.4317,1.8801,-1.9962,2.026,1.8801,-0.5624,2.4425,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.349201,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,10,3,0.9614,0.956,5130.87,68.35,147.2,rubber,0.5836,0.6384,3.1876,-1.8948,2.2957,3.1876,-0.5624,3.75,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.349201,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,10,2,0.956,0.947,4789.15,70.59,149.09,teak,0.8511,0.2775,0.9048,-2.4114,0.9211,0.9048,-0.5624,1.4672,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.349201,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,11,6,0.9349,0.8508,5205.43,66.69,116.53,rubber,0.7647,0.4138,1.7671,-1.8054,2.5335,1.7671,-0.5624,2.3295,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.350710,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,11,5,0.9146,0.806,6266.42,65.66,112.61,rubber,0.6616,0.546,2.6029,-1.7404,2.7065,2.6029,-0.5624,3.1653,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.350710,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,11,3,0.902,0.7412,5503.29,68.42,133.78,teak,0.7168,0.4297,1.8672,-2.0091,1.9916,1.8672,-0.5624,2.4296,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.351286,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,12,6,0.904,0.7512,4766.52,66.36,119.92,rubber,0.5694,0.6805,3.4536,-1.6064,3.063,3.4536,-0.5624,4.0161,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T12:23:29.351286,feec23b3-2c07-4652-8d2f-5b2c0ac551c7,12,5,0.821,0.5184,5226.71,64.94,118.62,teak,0.7342,0.3514,1.3724,-1.865,2.3751,1.3724,-0.5624,1.9348,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:17:13.976784,a0a89153-dc61-4452-b729-2b0b55df1e24,1,6,0.8542,0.9948,1874.83,42.81,201.21,rubber,0.8527,0.0425,-0.0363,-2.1359,2.7651,0.1037,-0.0323,0.1361,True,uncertain,Uncertain
2026-08-07T14:17:13.977784,a0a89153-dc61-4452-b729-2b0b55df1e24,1,5,0.8412,0.9889,2110.88,40.06,202.69,rubber,0.9439,0.0043,-0.3964,-2.6469,1.0303,-0.325,-0.0323,-0.2927,False,uncertain,Uncertain
2026-08-07T14:17:13.977784,a0a89153-dc61-4452-b729-2b0b55df1e24,1,4,0.8215,0.9538,2069.87,38.41,204.3,teak,0.6805,0.1199,0.6942,-1.8775,3.6424,0.8416,-0.0323,0.8739,True,uncertain,Uncertain
2026-08-07T14:17:13.977784,a0a89153-dc61-4452-b729-2b0b55df1e24,2,6,0.839,0.9855,2042.19,39.93,203.15,rubber,0.9418,0.0029,-0.4089,-2.6038,1.1764,-0.3297,-0.0323,-0.2973,False,uncertain,Uncertain
2026-08-07T14:17:13.978793,a0a89153-dc61-4452-b729-2b0b55df1e24,2,5,0.838,0.9798,2209.12,39.99,202.5,rubber,0.8735,0.036,-0.0971,-2.1568,2.6941,0.0425,-0.0323,0.0748,True,uncertain,Uncertain
2026-08-07T14:17:13.978793,a0a89153-dc61-4452-b729-2b0b55df1e24,2,4,0.8177,0.9527,2078.96,37.35,204.21,rubber,0.6849,0.1247,0.7388,-1.7679,4.0145,0.9026,-0.0323,0.9349,True,uncertain,Uncertain
2026-08-07T14:17:13.978793,a0a89153-dc61-4452-b729-2b0b55df1e24,4,6,0.884,0.9107,4056.19,52.83,179.21,rubber,0.8005,0.0731,0.2523,-2.046,3.0705,0.3933,-0.0323,0.4256,True,known,rubber
2026-08-07T14:17:13.979786,a0a89153-dc61-4452-b729-2b0b55df1e24,4,5,0.8543,0.8158,3936.02,52.82,176.15,rubber,0.9512,0.0026,-0.4124,-2.7577,0.654,-0.3591,-0.0323,-0.3268,False,known,rubber
2026-08-07T14:17:13.979786,a0a89153-dc61-4452-b729-2b0b55df1e24,4,4,0.8288,0.7244,2565.06,53.15,171.62,rubber,0.9522,0.0021,-0.4167,-2.7738,0.5992,-0.3659,-0.0323,-0.3336,False,known,rubber
2026-08-07T14:17:13.979786,a0a89153-dc61-4452-b729-2b0b55df1e24,6,4,0.8405,0.5876,5245.11,63.34,114.63,teak,0.9008,0.0075,-0.3663,-2.4798,1.5975,-0.2681,-0.0323,-0.2358,False,known,teak
2026-08-07T14:17:13.980805,a0a89153-dc61-4452-b729-2b0b55df1e24,6,5,0.8387,0.5519,4534.91,65.15,123.68,teak,0.917,0.0049,-0.3902,-2.5959,1.2034,-0.3105,-0.0323,-0.2782,False,known,teak
2026-08-07T14:17:13.980805,a0a89153-dc61-4452-b729-2b0b55df1e24,6,3,0.8307,0.56,5858.96,63.4,114.49,teak,0.8425,0.0252,-0.1986,-2.1913,2.577,-0.0598,-0.0323,-0.0275,False,known,teak
2026-08-07T14:17:13.980805,a0a89153-dc61-4452-b729-2b0b55df1e24,7,6,0.8521,0.5948,4766.57,64.53,122.3,teak,0.9285,0.0033,-0.4058,-2.6778,0.9253,-0.3393,-0.0323,-0.307,False,known,teak
2026-08-07T14:17:13.981809,a0a89153-dc61-4452-b729-2b0b55df1e24,7,5,0.8404,0.5864,5393.75,63.59,114.92,teak,0.9109,0.0061,-0.3787,-2.5462,1.3722,-0.2911,-0.0323,-0.2588,False,known,teak
2026-08-07T14:17:13.981809,a0a89153-dc61-4452-b729-2b0b55df1e24,7,4,0.8381,0.5813,5985.47,63.35,114.45,teak,0.8334,0.0292,-0.1612,-2.1463,2.7298,-0.0166,-0.0323,0.0157,True,known,teak
2026-08-07T14:17:13.981809,a0a89153-dc61-4452-b729-2b0b55df1e24,8,4,0.9744,0.9556,5732.98,67.48,136.08,rubber,0.9001,0.0205,-0.2433,-2.328,2.113,-0.1255,-0.0323,-0.0932,False,known,rubber
2026-08-07T14:17:13.982405,a0a89153-dc61-4452-b729-2b0b55df1e24,8,3,0.9626,0.9606,4512.73,68.17,147.55,rubber,0.852,0.0472,0.0084,-2.2154,2.4953,0.1327,-0.0323,0.165,True,known,rubber
2026-08-07T14:17:13.982405,a0a89153-dc61-4452-b729-2b0b55df1e24,8,5,0.9573,0.8948,6693.47,67.58,122.5,rubber,0.9162,0.0152,-0.2937,-2.4188,1.8047,-0.1888,-0.0323,-0.1565,False,known,rubber
2026-08-07T14:17:13.983521,a0a89153-dc61-4452-b729-2b0b55df1e24,10,4,0.9711,0.9355,6179.85,68.63,132.86,rubber,0.6444,0.1686,1.1533,-1.876,3.6474,1.278,-0.0323,1.3103,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:17:13.983521,a0a89153-dc61-4452-b729-2b0b55df1e24,10,3,0.9601,0.9585,4974.79,68.83,149.1,teak,0.6392,0.1284,0.7743,-1.9742,3.314,0.9013,-0.0323,0.9336,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:17:13.983521,a0a89153-dc61-4452-b729-2b0b55df1e24,10,5,0.9588,0.9151,6727.75,67.31,117.71,rubber,0.5855,0.2063,1.5086,-1.7874,3.9482,1.6305,-0.0323,1.6629,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:17:13.983521,a0a89153-dc61-4452-b729-2b0b55df1e24,11,6,0.953,0.9012,4648.93,66.56,117.0,teak,0.5483,0.1299,0.7881,-1.6478,4.4222,0.9698,-0.0323,1.0021,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:17:13.984528,a0a89153-dc61-4452-b729-2b0b55df1e24,11,5,0.9439,0.8799,5375.46,65.5,115.51,rubber,0.5376,0.2326,1.7568,-1.7374,4.118,1.8748,-0.0323,1.9071,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:17:13.984528,a0a89153-dc61-4452-b729-2b0b55df1e24,11,1,0.9223,0.8125,5808.98,66.93,117.27,teak,0.7883,0.0492,0.0272,-2.0158,3.1729,0.1844,-0.0323,0.2168,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:17:13.985176,a0a89153-dc61-4452-b729-2b0b55df1e24,12,3,0.9527,0.9006,4873.75,64.47,116.9,teak,0.5989,0.124,0.7331,-1.7522,4.068,0.8999,-0.0323,0.9322,True,uncertain,Uncertain
2026-08-07T14:17:13.985682,a0a89153-dc61-4452-b729-2b0b55df1e24,12,4,0.94,0.8534,4314.04,65.95,120.14,teak,0.7998,0.0459,-0.0036,-2.0471,3.0665,0.1499,-0.0323,0.1822,True,uncertain,Uncertain
2026-08-07T14:17:13.985682,a0a89153-dc61-4452-b729-2b0b55df1e24,12,5,0.9307,0.8148,4112.31,68.08,123.67,teak,0.8935,0.0126,-0.3174,-2.4254,1.7823,-0.2124,-0.0323,-0.1801,False,uncertain,Uncertain
2026-08-07T14:21:36.629529,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,1,1,0.7552,0.6317,1870.74,38.2,90.74,rubber,0.9072,0.0191,-0.2561,-2.4188,1.8047,-0.1531,-0.0323,-0.1208,False,known,rubber
2026-08-07T14:21:36.631047,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,1,2,0.7515,0.6221,1942.9,32.98,105.24,rubber,0.9424,0.0026,-0.4119,-2.7249,0.7654,-0.353,-0.0323,-0.3207,False,known,rubber
2026-08-07T14:21:36.631047,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,1,3,0.7449,0.5794,1930.87,34.14,109.05,rubber,0.9449,0.0015,-0.4224,-2.7112,0.8117,-0.3607,-0.0323,-0.3283,False,known,rubber
2026-08-07T14:21:36.631047,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,2,2,0.8637,0.9938,3479.54,42.16,64.01,mahogany,0.9309,0.0005,-0.4314,-2.6864,0.8962,-0.3651,-0.0323,-0.3327,False,known,mahogany
2026-08-07T14:21:36.631047,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,2,3,0.8637,0.9912,3662.74,41.99,65.29,mahogany,0.9287,0.0007,-0.4299,-2.6733,0.9404,-0.3614,-0.0323,-0.3291,False,known,mahogany
2026-08-07T14:21:36.631047,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,2,4,0.8604,0.9959,3630.41,40.73,64.69,mahogany,0.9315,0.0007,-0.4297,-2.7009,0.8467,-0.3659,-0.0323,-0.3335,False,known,mahogany
2026-08-07T14:21:36.631047,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,3,4,0.8992,0.9956,2810.4,33.3,118.76,teak,0.9407,0.0009,-0.4283,-2.8783,0.2445,-0.3947,-0.0323,-0.3623,False,known,teak
2026-08-07T14:21:36.632524,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,3,5,0.897,0.9934,2757.57,32.16,120.83,teak,0.939,0.0007,-0.4303,-2.8623,0.299,-0.3938,-0.0323,-0.3615,False,known,teak
2026-08-07T14:21:36.632524,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,3,3,0.8937,0.9897,2867.8,33.21,116.1,teak,0.9396,0.0009,-0.4281,-2.8656,0.2877,-0.3923,-0.0323,-0.36,False,known,teak
2026-08-07T14:21:36.632524,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,4,2,0.8434,0.9873,2299.58,39.27,56.89,mahogany,0.9501,0.0005,-0.4314,-2.9214,0.0983,-0.4049,-0.0323,-0.3726,False,known,mahogany
2026-08-07T14:21:36.633529,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,4,3,0.8414,0.9932,2250.06,38.0,57.02,mahogany,0.954,0.0007,-0.43,-2.9831,-0.1113,-0.4141,-0.0323,-0.3817,False,known,mahogany
2026-08-07T14:21:36.633529,d91372ee-bb0d-4d0b-88fd-d84db9ce64ae,4,4,0.8358,0.9898,2191.87,37.05,55.98,mahogany,0.9556,0.001,-0.4272,-2.9837,-0.1135,-0.4115,-0.0323,-0.3792,False,known,mahogany
2026-08-07T14:23:43.218325,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,1,5,0.9258,0.9386,3536.36,47.82,117.19,teak,0.8628,0.0235,-0.2146,-2.3224,2.132,-0.0973,-0.0323,-0.065,False,known,teak
2026-08-07T14:23:43.218830,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,1,6,0.8843,0.9174,3678.87,42.68,102.82,teak,0.908,0.0093,-0.3491,-2.6018,1.1832,-0.2725,-0.0323,-0.2402,False,known,teak
2026-08-07T14:23:43.218830,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,1,4,0.8736,0.8594,2675.16,38.74,132.92,teak,0.7894,0.0479,0.0154,-2.0094,3.1946,0.1744,-0.0323,0.2067,True,known,teak
2026-08-07T14:23:43.218830,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,2,2,0.778,0.595,5674.12,51.65,82.95,teak,0.8954,0.0106,-0.3366,-2.5408,1.3903,-0.2503,-0.0323,-0.2179,False,known,teak
2026-08-07T14:23:43.218830,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,2,3,0.7235,0.4287,5611.29,50.75,88.62,teak,0.9176,0.0051,-0.3882,-2.6878,0.8912,-0.3243,-0.0323,-0.2919,False,known,teak
2026-08-07T14:23:43.218830,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,5,4,0.8737,0.6616,5626.89,60.2,120.8,teak,0.9259,0.005,-0.3894,-2.7092,0.8186,-0.329,-0.0323,-0.2967,False,known,teak
2026-08-07T14:23:43.218830,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,5,5,0.8732,0.7097,5709.33,63.47,106.09,teak,0.9287,0.0044,-0.3949,-2.7718,0.606,-0.3449,-0.0323,-0.3125,False,known,teak
2026-08-07T14:23:43.220345,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,5,6,0.8561,0.702,4547.73,61.76,93.87,teak,0.907,0.0096,-0.3465,-2.6562,0.9985,-0.2792,-0.0323,-0.2469,False,known,teak
2026-08-07T14:23:43.220345,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,6,2,0.7831,0.6322,4415.39,49.12,83.39,teak,0.8461,0.0333,-0.1228,-2.2224,2.4715,0.0069,-0.0323,0.0392,True,known,teak
2026-08-07T14:23:43.220345,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,6,1,0.7481,0.491,4602.13,50.71,91.1,teak,0.8997,0.0093,-0.3488,-2.4904,1.5616,-0.2533,-0.0323,-0.221,False,known,teak
2026-08-07T14:23:43.220345,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,6,4,0.7375,0.5414,3956.31,41.84,92.26,teak,0.916,0.0076,-0.3647,-2.6426,1.0446,-0.2943,-0.0323,-0.2619,False,known,teak
2026-08-07T14:23:43.221349,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,8,6,0.8486,0.7123,6745.63,48.48,117.08,mahogany,0.3569,0.262,2.034,-1.4664,5.0381,2.1842,-0.0323,2.2165,True,known,teak
2026-08-07T14:23:43.221349,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,8,5,0.8361,0.7405,5649.75,43.34,112.57,teak,0.8496,0.0253,-0.1984,-2.2397,2.4127,-0.0679,-0.0323,-0.0356,False,known,teak
2026-08-07T14:23:43.221853,5e809b85-bbbc-4aa3-adb2-edf5487f5ce2,8,4,0.8194,0.6978,5136.25,40.61,118.84,teak,0.9287,0.0032,-0.4067,-2.7161,0.7951,-0.3466,-0.0323,-0.3143,False,known,teak
2026-08-07T14:25:41.069261,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,2,6,0.9554,0.9609,831.93,67.3,101.21,teak,0.5625,0.1543,1.0184,-1.6406,4.4469,1.1899,-0.0323,1.2222,True,uncertain,Uncertain
2026-08-07T14:25:41.069261,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,2,5,0.9498,0.9241,1014.23,66.07,107.42,teak,0.8855,0.0226,-0.2238,-2.4103,1.8335,-0.121,-0.0323,-0.0887,False,uncertain,Uncertain
2026-08-07T14:25:41.070278,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,2,4,0.921,0.8898,1845.18,65.69,93.17,teak,0.5033,0.1511,0.9878,-1.5622,4.7129,1.174,-0.0323,1.2063,True,uncertain,Uncertain
2026-08-07T14:25:41.070278,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,3,6,0.8268,0.7786,3986.87,47.81,80.7,teak,0.933,0.0011,-0.4259,-2.8016,0.5049,-0.3793,-0.0323,-0.347,False,known,teak
2026-08-07T14:25:41.070928,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,3,4,0.8211,0.7635,4916.68,49.58,75.29,teak,0.4933,0.1708,1.1737,-1.5025,4.9158,1.3608,-0.0323,1.3931,True,known,teak
2026-08-07T14:25:41.070928,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,3,5,0.7962,0.7293,4150.61,45.93,74.68,teak,0.8508,0.0224,-0.2256,-2.197,2.5575,-0.0865,-0.0323,-0.0541,False,known,teak
2026-08-07T14:25:41.070928,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,4,5,0.7535,0.6397,3502.73,47.41,60.79,teak,0.8324,0.0257,-0.1947,-2.1777,2.6233,-0.0538,-0.0323,-0.0215,False,known,teak
2026-08-07T14:25:41.070928,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,4,4,0.7396,0.5966,3265.25,47.09,62.76,teak,0.6622,0.086,0.3741,-1.7689,4.0111,0.556,-0.0323,0.5883,True,known,teak
2026-08-07T14:25:41.072000,29c9cabd-4ab6-423f-9a01-8ec8b35c5459,4,6,0.7338,0.5119,3452.39,51.02,71.88,teak,0.8285,0.0253,-0.1984,-2.1324,2.777,-0.0496,-0.0323,-0.0173,False,known,teak
2026-08-07T14:27:27.980435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,1,6,0.8455,0.9682,1522.44,30.99,87.87,teak,0.9363,0.0004,-0.4324,-2.8323,0.4007,-0.3908,-0.0323,-0.3584,False,known,teak
2026-08-07T14:27:27.980435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,1,2,0.842,0.9865,1079.4,32.38,75.48,teak,0.9427,0.0009,-0.4283,-2.8971,0.1805,-0.3979,-0.0323,-0.3656,False,known,teak
2026-08-07T14:27:27.981435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,1,5,0.8409,0.9754,1305.64,29.76,85.28,teak,0.9267,0.0005,-0.4318,-2.7233,0.7707,-0.3717,-0.0323,-0.3394,False,known,teak
2026-08-07T14:27:27.981435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,6,5,0.8935,0.9783,1409.85,36.86,109.03,teak,0.9285,0.0006,-0.4311,-2.7388,0.718,-0.3737,-0.0323,-0.3413,False,known,teak
2026-08-07T14:27:27.981435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,6,6,0.8851,0.9783,1077.04,33.62,111.06,teak,0.9316,0.0005,-0.4322,-2.7712,0.6081,-0.3802,-0.0323,-0.3479,False,known,teak
2026-08-07T14:27:27.981435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,6,4,0.8819,0.9877,1427.44,38.73,91.08,teak,0.9284,0.0007,-0.4302,-2.7283,0.7538,-0.371,-0.0323,-0.3387,False,known,teak
2026-08-07T14:27:27.982435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,8,6,0.9709,0.9723,4488.69,63.54,110.97,teak,0.8216,0.022,-0.229,-2.1515,2.7121,-0.0819,-0.0323,-0.0496,False,known,teak
2026-08-07T14:27:27.982435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,8,5,0.8764,0.9117,4595.61,50.36,76.06,teak,0.9251,0.0037,-0.4017,-2.6796,0.9191,-0.3357,-0.0323,-0.3034,False,known,teak
2026-08-07T14:27:27.982435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,8,4,0.8079,0.8054,2671.26,41.38,74.8,teak,0.9321,0.0023,-0.415,-2.8026,0.5017,-0.3691,-0.0323,-0.3368,False,known,teak
2026-08-07T14:27:27.982435,f06e1531-ad80-4486-8d8a-bcfe3794a14d,9,5,0.8179,0.9048,1740.8,37.95,63.48,teak,0.5768,0.1542,1.0174,-1.7168,4.1881,1.176,-0.0323,1.2083,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:27:27.983444,f06e1531-ad80-4486-8d8a-bcfe3794a14d,9,6,0.809,0.8068,2667.3,47.27,58.71,teak,0.8229,0.033,-0.1257,-2.0607,3.0205,0.0316,-0.0323,0.064,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:27:27.983444,f06e1531-ad80-4486-8d8a-bcfe3794a14d,9,4,0.7888,0.8787,1098.64,33.79,58.33,teak,0.7064,0.0702,0.2252,-1.7835,3.9615,0.412,-0.0323,0.4443,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:30:20.716411,c650c73d-61c5-4a2d-ada4-27440f6edea3,1,4,0.9351,0.893,3267.58,52.24,128.89,mahogany,0.4902,0.1573,1.0463,-1.83,3.8037,1.1841,-0.0323,1.2165,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:30:20.717411,c650c73d-61c5-4a2d-ada4-27440f6edea3,1,3,0.9136,0.8288,3477.22,55.9,138.38,rubber,0.6633,0.2062,1.5077,-1.9396,3.4317,1.6039,-0.0323,1.6363,True,open_set_rejected,Unknown / Unrecognized species
2026-08-07T14:30:20.718411,c650c73d-61c5-4a2d-ada4-27440f6edea3,1,5,0.9127,0.8899,3281.2,47.78,120.69,mahogany,0.5086,0.136,0.8461,-1.7874,3.9483,1.0012,-0.0323,1.0335,True,open_set_rejected,Unknown / Unrecognized species
